Timestamp,Market_Price_EUR_MWh,Household_Load_MW,Battery_Charge_MW,Battery_Discharge_MW,State_Of_Charge_MWh
2026-09-01 22:00:00,45.61698764717837,0.5540776901213329,0.0,2.0,7.6282918
2026-09-01 23:00:00,28.62877720679814,0.6589078263070193,2.5,0.0,10.0
2026-09-02 00:00:00,41.834259132122256,0.47885036658227265,2.5,0.0,7.3717082
2026-09-02 01:00:00,57.05977426878848,0.6830332058000612,0.27046277,0.0,7.6282918
2026-09-02 02:00:00,43.12677533937413,0.6649229198965475,2.5,0.0,10.0
2026-09-02 03:00:00,70.25218956074757,0.22480688687518446,0.0,2.5,7.3647686
2026-09-02 04:00:00,58.74812401926544,0.7581343441232216,0.0,0.0,7.3647686
2026-09-02 05:00:00,65.2062755067473,1.2533177202308814,0.0,1.736833,5.5339859
2026-09-02 06:00:00,60.92777620036983,1.2053339905123386,0.0,0.0,5.5339859
2026-09-02 07:00:00,96.62939121001048,2.0148582311698475,0.0,2.5,2.8987545
2026-09-02 08:00:00,66.13693948913982,2.535905571817976,0.0,2.5,0.26352314
2026-09-02 09:00:00,46.75609495218255,2.641339846213615,2.5,0.0,2.6352314
2026-09-02 10:00:00,70.30619547847267,2.3531784402263907,0.0,2.5,0.0
2026-09-02 11:00:00,34.4106782323596,2.937903787091316,2.5,0.0,2.3717082
2026-09-02 12:00:00,50.40962094314641,2.535286183196964,0.0,2.25,0.0
2026-09-02 13:00:00,12.636926344878542,2.316085510170041,2.5,0.0,2.3717082
2026-09-02 14:00:00,17.455450380002485,2.091690491642138,2.5,0.0,4.7434165
2026-09-02 15:00:00,36.613520677828014,1.9859394161684287,1.0964811,0.0,5.7836298
2026-09-02 16:00:00,42.231780257554746,1.7184265666086176,0.0,2.5,3.1483984
2026-09-02 17:00:00,282.1858238576955,1.6193672800773176,0.0,2.5,0.51316702
2026-09-02 18:00:00,28.68359401052993,1.344716181262326,2.5,0.0,2.8848753
2026-09-02 19:00:00,27.725740198113154,1.0408487683148726,2.5,0.0,5.2565835
2026-09-02 20:00:00,13.205450858926092,0.9485283077052513,2.5,0.0,7.6282918
2026-09-02 21:00:00,28.8106578733707,1.0027744778894139,2.5,0.0,10.0
2026-09-02 22:00:00,37.694483012462705,0.8219489532845978,0.0,0.0,10.0
2026-09-02 23:00:00,65.85683339328372,0.2,0.0,2.5,7.3647686
2026-09-03 00:00:00,55.15427434352692,0.2,2.5,0.0,7.3717082
2026-09-03 01:00:00,28.950333092699477,0.8173786860239827,2.5,0.0,9.7434165
2026-09-03 02:00:00,65.2529385416306,0.2355169859288851,0.0,2.5,7.1081851
2026-09-03 03:00:00,58.84048507931773,0.7500172362135408,0.0,0.0,7.1081851
2026-09-03 04:00:00,57.60387436345813,0.68890105445104,1.1184261,0.0,8.1692173
2026-09-03 05:00:00,78.75682608625947,0.7559498556733601,0.0,2.5,5.5339859
2026-09-03 06:00:00,85.41836822125005,1.7306812318261073,0.0,2.5,2.8987545
2026-09-03 07:00:00,82.81442022911938,2.06262616026178,0.0,2.5,0.26352314
2026-09-03 08:00:00,53.75113501186925,1.903727201896851,2.5,0.0,2.6352314
2026-09-03 09:00:00,57.98357324875284,1.4983986030609469,0.0,0.0,2.6352314
2026-09-03 10:00:00,62.936973267978296,2.253337967029708,0.0,0.0,2.6352314
2026-09-03 11:00:00,67.35650988876031,2.6082271476570944,0.0,2.5,0.0
2026-09-03 12:00:00,40.089053450395724,2.047012475404092,2.5,0.0,2.3717082
2026-09-03 13:00:00,39.24709355311792,2.4722192774391996,2.5,0.0,4.7434165
2026-09-03 14:00:00,20.78321650338852,2.2711183359525213,2.5,0.0,7.1151247
2026-09-03 15:00:00,15.717502778581096,2.250467771995194,2.5,0.0,9.486833
2026-09-03 16:00:00,43.34266889353656,1.8707537226952322,0.0,0.0,9.486833
2026-09-03 17:00:00,50.39022504475156,1.2763217311002046,0.0,2.5,6.8516016
2026-09-03 18:00:00,29.33816642264853,1.655515437446714,2.5,0.0,9.2233098
2026-09-03 19:00:00,47.29528910033285,0.9923760903607572,0.0,2.5,6.5880785
2026-09-03 20:00:00,40.80782109015202,0.8092554949283669,1.0964811,0.0,7.6282918
2026-09-03 21:00:00,29.931524680214466,0.3656002077315526,2.5,0.0,10.0
2026-09-03 22:00:00,50.024998659485725,0.4040980372947477,0.0,0.0,10.0
2026-09-03 23:00:00,73.07054849698953,0.23455918579192975,0.0,2.5,7.3647686
2026-09-04 00:00:00,49.46260941335073,0.4481161820229731,2.5,0.0,7.3717082
2026-09-04 01:00:00,78.86559026035059,1.0505952566949035,0.0,2.5,4.7364769
2026-09-04 02:00:00,21.095502439362505,0.23401025257410452,2.5,0.0,7.1081851
2026-09-04 03:00:00,76.94525685119083,0.33337843741832357,0.0,2.5,4.4729537
2026-09-04 04:00:00,69.06341039162008,1.4812860605169305,0.0,1.4934165,2.8987545
2026-09-04 05:00:00,65.09657149665844,1.2337468838018062,0.0,0.0,2.8987545
2026-09-04 06:00:00,71.32978703184331,1.367520591766696,0.0,2.5,0.26352314
2026-09-04 07:00:00,39.031684723363014,2.146851018389809,2.5,0.0,2.6352314
2026-09-04 08:00:00,63.04431954264616,1.8949956601938076,0.0,0.0,2.6352314
2026-09-04 09:00:00,67.97844745919726,2.8235142047685007,0.0,0.0,2.6352314
2026-09-04 10:00:00,80.13643246804759,2.620589062907234,0.0,2.5,0.0
2026-09-04 11:00:00,44.949279707820224,2.34431252359262,0.0,0.0,0.0
2026-09-04 12:00:00,35.14926297467726,3.137878410015982,1.0964811,0.0,1.0402133
2026-09-04 13:00:00,34.50562254930713,2.2354968246044518,2.5,0.0,3.4119215
2026-09-04 14:00:00,51.10927287901006,2.498339902307212,0.0,2.5,0.77669016
2026-09-04 15:00:00,38.591868784686426,2.166468096236815,0.0,0.0,0.77669016
2026-09-04 16:00:00,23.208378501118013,2.2254019989906255,2.5,0.0,3.1483984
2026-09-04 17:00:00,37.74563611288956,2.036695772382727,0.0,0.0,3.1483984
2026-09-04 18:00:00,31.874481486574144,1.3061452316670967,2.5,0.0,5.5201066
2026-09-04 19:00:00,46.77197048994583,0.8139096011649933,0.0,2.5,2.8848753
2026-09-04 20:00:00,24.85248430627722,0.9554384996630814,2.5,0.0,5.2565835
2026-09-04 21:00:00,34.693388800324804,0.4422659845278796,2.5,0.0,7.6282918
2026-09-04 22:00:00,38.72244227987715,1.1410988869101877,0.0,0.0,7.6282918
2026-09-04 23:00:00,28.047275778018214,0.5409605993248212,2.5,0.0,10.0
2026-09-05 00:00:00,54.44180415596864,0.3904035346063674,2.5,0.0,7.3717082
2026-09-05 01:00:00,59.31176450583882,0.5924868044116731,0.0,0.0,7.3717082
2026-09-05 02:00:00,60.46838085034558,0.24144270859460248,0.0,0.0,7.3717082
2026-09-05 03:00:00,61.097912284935276,0.5259626452281505,0.0,0.0,7.3717082
2026-09-05 04:00:00,46.5271432372913,1.4000591346521754,2.5,0.0,9.7434165
2026-09-05 05:00:00,63.27200191216606,1.0994757032559472,0.0,1.4934165,8.1692173
2026-09-05 06:00:00,64.81265763590923,1.254169118560089,0.0,2.5,5.5339859
2026-09-05 07:00:00,56.81105940405212,1.995875437929172,2.5,0.0,7.9056942
2026-09-05 08:00:00,63.9201121852187,2.432391568513766,0.0,2.5,5.2704628
2026-09-05 09:00:00,68.68252173873913,2.49139728390394,0.0,2.5,2.6352314
2026-09-05 10:00:00,86.2608103150828,2.716025607247198,0.0,2.5,0.0
2026-09-05 11:00:00,55.342000174402514,2.2636474194654923,0.0,0.0,0.0
2026-09-05 12:00:00,51.139922878916536,2.0641427460137773,0.0,0.0,0.0
2026-09-05 13:00:00,40.91528946658267,2.867611397092099,0.0,0.0,0.0
2026-09-05 14:00:00,8.596672883993321,2.1789073390517792,2.5,0.0,2.3717082
2026-09-05 15:00:00,33.2628940080529,2.0014304171783532,2.5,0.0,4.7434165
2026-09-05 16:00:00,32.05823470673899,2.2333378547257037,2.5,0.0,7.1151247
2026-09-05 17:00:00,66.99525630346851,1.7351114161848693,0.0,2.5,4.4798934
2026-09-05 18:00:00,27.5329037746367,1.433310318571849,2.5,0.0,6.8516016
2026-09-05 19:00:00,36.76550576695667,1.6894356657391736,0.0,0.0,6.8516016
2026-09-05 20:00:00,34.86260416885885,0.6243913876673035,0.81870331,0.0,7.6282918
2026-09-05 21:00:00,22.07815043499835,0.9239326338778826,2.5,0.0,10.0
2026-09-05 22:00:00,61.74640679458482,0.5541866501213261,0.0,2.5,7.3647686
2026-09-05 23:00:00,61.278995490301604,0.5805776836589771,0.0,1.236833,6.0610322
2026-09-06 00:00:00,61.865479205645705,0.9585405279237595,0.0,1.4934165,3.4258008
2026-09-06 01:00:00,41.7551236012194,0.6894334395390878,2.5,0.0,5.797509
2026-09-06 02:00:00,81.43359366475016,0.8070694191684014,0.0,2.5,3.1622777
2026-09-06 03:00:00,43.58895334367827,1.1391990579742866,2.5,0.0,5.5339859
2026-09-06 04:00:00,76.56056077505157,0.9304491434059823,0.0,2.5,2.8987545
2026-09-06 05:00:00,102.43851614079612,1.0447810867456642,0.0,2.5,0.26352314
2026-09-06 06:00:00,55.09533050685046,1.2547996551583607,2.5,0.0,2.6352314
2026-09-06 07:00:00,60.35075249833483,1.2449726353581858,0.0,0.0,2.6352314
2026-09-06 08:00:00,67.83416833652345,2.6935424610969636,0.0,2.5,0.0
2026-09-06 09:00:00,55.06962407477807,1.944748780987915,0.0,0.0,0.0
2026-09-06 10:00:00,34.70807033093285,2.3508352144297215,2.5,0.0,2.3717082
2026-09-06 11:00:00,53.751777604015345,2.4076419560696545,0.0,2.25,0.0
2026-09-06 12:00:00,31.3421113121835,2.582907955379061,2.5,0.0,2.3717082
2026-09-06 13:00:00,49.1358646626029,2.6619324652672423,0.0,2.0,0.26352314
2026-09-06 14:00:00,23.586877599971896,2.5338533372123435,2.5,0.0,2.6352314
2026-09-06 15:00:00,56.90961821505425,1.9017570905441858,0.0,2.5,0.0
2026-09-06 16:00:00,19.40598217258004,1.784743098035063,2.5,0.0,2.3717082
2026-09-06 17:00:00,25.21570187310408,1.6530163985111612,2.5,0.0,4.7434165
2026-09-06 18:00:00,42.62107650689859,1.2219366490923025,0.54092553,0.0,5.2565835
2026-09-06 19:00:00,13.779330885443159,1.522138635074846,2.5,0.0,7.6282918
2026-09-06 20:00:00,38.795179733499445,0.9647393422728219,2.5,0.0,10.0
2026-09-06 21:00:00,59.21546231352775,0.8660439312684567,0.0,2.5,7.3647686
2026-09-06 22:00:00,20.491816058441103,0.7359470932524246,2.5,0.0,9.7364769
2026-09-06 23:00:00,52.76950787798456,0.8520421572455974,0.27777778,0.0,10.0
2026-09-07 00:00:00,53.89824191372635,0.5543064676111121,2.5,0.0,7.3717082
2026-09-07 01:00:00,67.12327849980014,0.2,0.0,0.0,7.3717082
2026-09-07 02:00:00,209.68516101528246,0.7654869809793039,0.0,2.5,4.7364769
2026-09-07 03:00:00,44.809870089298336,0.6220397886437972,2.5,0.0,7.1081851
2026-09-07 04:00:00,75.58682785230098,0.8813499577439208,0.0,2.5,4.4729537
2026-09-07 05:00:00,74.03645185214424,1.472453192573894,0.0,1.7434165,2.6352314
2026-09-07 06:00:00,73.71076813899893,1.9397273347947617,0.0,0.0,2.6352314
2026-09-07 07:00:00,74.04194158483104,1.8412610851918048,0.0,2.5,0.0
2026-09-07 08:00:00,56.13902703653147,2.169330225894556,2.5,0.0,2.3717082
2026-09-07 09:00:00,66.10556434393611,2.7863757740949913,0.0,2.0,0.26352314
2026-09-07 10:00:00,62.36410889640506,2.4894372553520236,0.0,0.0,0.26352314
2026-09-07 11:00:00,42.008061711529415,3.2711908802904492,2.5,0.0,2.6352314
2026-09-07 12:00:00,75.26328468524642,2.660338839725794,0.0,2.5,0.0
2026-09-07 13:00:00,49.13947201675199,1.8889824737587078,0.0,0.0,0.0
2026-09-07 14:00:00,19.508688655439215,2.50171377703578,2.5,0.0,2.3717082
2026-09-07 15:00:00,43.508906269298606,2.1910278375797008,0.54092553,0.0,2.8848753
2026-09-07 16:00:00,16.53455650421377,2.22180543839581,2.5,0.0,5.2565835
2026-09-07 17:00:00,41.852893672326,1.7701968187456587,2.5,0.0,7.6282918
2026-09-07 18:00:00,47.7972519314646,1.2550071917522345,0.0,0.0,7.6282918
2026-09-07 19:00:00,19.93206085667683,0.6726454913820386,2.5,0.0,10.0
2026-09-07 20:00:00,49.833922653102334,0.7547398795955389,0.0,0.0,10.0
2026-09-07 21:00:00,45.800034903338805,0.3904244591907214,0.0,0.0,10.0
2026-09-07 22:00:00,56.93496697677686,0.362925677710784,0.0,2.5,7.3647686
2026-09-07 23:00:00,78.4518947398092,0.6765735213261829,0.0,2.5,4.7295372
2026-09-08 00:00:00,46.31917825995694,1.000971351305422,2.5,0.0,7.3717082
2026-09-08 01:00:00,44.08989295777814,0.655484171599095,2.5,0.0,9.7434165
2026-09-08 02:00:00,47.04896255632582,0.2868156768429561,0.27046277,0.0,10.0
2026-09-08 03:00:00,52.379565011080906,0.950827657247388,0.0,0.0,10.0
2026-09-08 04:00:00,66.60117872683595,1.3989244082625432,0.0,0.0,10.0
2026-09-08 05:00:00,74.6989613758961,1.1136091156515513,0.0,2.5,7.3647686
2026-09-08 06:00:00,74.10373737376106,1.5280372633627954,0.0,2.5,4.7295372
2026-09-08 07:00:00,81.25296717791676,1.8392860705897454,0.0,2.5,2.0943058
2026-09-08 08:00:00,66.53442623837743,1.8412108281901949,0.84796335,0.0,2.8987545
2026-09-08 09:00:00,84.42477004388081,2.4701954208575776,0.0,2.5,0.26352314
2026-09-08 10:00:00,53.9981692983555,2.380926856923119,2.5,0.0,2.6352314
2026-09-08 11:00:00,93.52587048076921,2.616545679208439,0.0,2.5,0.0
2026-09-08 12:00:00,56.66167723455017,2.2244382926957007,0.0,0.0,0.0
2026-09-08 13:00:00,29.17461485683094,2.28597381140843,2.5,0.0,2.3717082
2026-09-08 14:00:00,21.31485364256226,2.4924256980527515,2.5,0.0,4.7434165
2026-09-08 15:00:00,227.69899965429795,1.9648303764873372,0.0,2.5,2.1081851
2026-09-08 16:00:00,27.80283977773583,2.352968767541008,2.5,0.0,4.4798934
2026-09-08 17:00:00,40.756632027570596,1.4483515576802906,0.0,1.513167,2.8848753
2026-09-08 18:00:00,37.516882614956714,1.3639494046729326,0.0,0.0,2.8848753
2026-09-08 19:00:00,31.149861942099395,1.3197122118307751,2.5,0.0,5.2565835
2026-09-08 20:00:00,22.681374943411427,0.39193713690143694,2.5,0.0,7.6282918
2026-09-08 21:00:00,16.88561262900336,0.2,2.5,0.0,10.0
2026-09-08 22:00:00,37.9063402958542,0.2,0.0,0.0,10.0
2026-09-08 23:00:00,62.845981914852075,0.8787752310281547,0.0,2.5,7.3647686
2026-09-09 00:00:00,53.21140616195306,0.334442556232266,2.5,0.0,7.3717082
2026-09-09 01:00:00,36.709853742460666,1.3045424983526763,2.5,0.0,9.7434165
2026-09-09 02:00:00,62.9893928884764,0.47630631585629485,0.27046277,0.0,10.0
2026-09-09 03:00:00,70.39647998149503,0.872812247740457,0.0,2.25,7.6282918
2026-09-09 04:00:00,54.49984282503052,1.5025679480392105,2.5,0.0,10.0
2026-09-09 05:00:00,71.88755834282937,1.898371853395103,0.0,2.5,7.3647686
2026-09-09 06:00:00,70.82650616050078,2.18669348635559,0.0,1.736833,5.5339859
2026-09-09 07:00:00,51.70066397491706,2.197389481348929,2.5,0.0,7.9056942
2026-09-09 08:00:00,71.70620826543308,2.3838990798583057,0.0,2.5,5.2704628
2026-09-09 09:00:00,71.03352678204458,2.453469375464775,0.0,2.5,2.6352314
2026-09-09 10:00:00,74.213790444554,2.6507196243554443,0.0,2.5,0.0
2026-09-09 11:00:00,68.53036376244847,2.325330231137771,0.0,0.0,0.0
2026-09-09 12:00:00,26.611626498718707,2.2452262810096384,2.5,0.0,2.3717082
2026-09-09 13:00:00,27.964602604348336,2.4161989642821675,2.5,0.0,4.7434165
2026-09-09 14:00:00,45.10377012160884,2.2246559039469416,0.0,0.0,4.7434165
2026-09-09 15:00:00,41.367391403474294,1.9407119073166847,2.5,0.0,7.1151247
2026-09-09 16:00:00,38.880496852214314,2.043795846408001,2.5,0.0,9.486833
2026-09-09 17:00:00,87.83759697601003,1.8548339759358246,0.0,2.5,6.8516016
2026-09-09 18:00:00,38.98167590675104,1.323066052834921,2.5,0.0,9.2233098
2026-09-09 19:00:00,49.27578023466147,1.483193986585427,0.0,0.0,9.2233098
2026-09-09 20:00:00,49.69330716683554,0.4749401225412949,0.0,1.513167,7.6282918
2026-09-09 21:00:00,49.3791897688783,0.587482757669596,0.0,0.0,7.6282918
2026-09-09 22:00:00,39.87502590725433,0.32203601647135927,2.5,0.0,10.0
2026-09-09 23:00:00,61.384538307399005,0.2,0.0,2.5,7.3647686
2026-09-10 00:00:00,38.40762178193643,0.4751957942471902,2.5,0.0,7.3717082
2026-09-10 01:00:00,51.84365632204035,0.5005584601372156,2.5,0.0,9.7434165
2026-09-10 02:00:00,53.11122578327212,1.0996155184261507,0.0,0.0,9.7434165
2026-09-10 03:00:00,65.84483137635732,1.0066903621477792,0.0,2.5,7.1081851
2026-09-10 04:00:00,102.47758286815014,0.7326789149700863,0.0,2.5,4.4729537
2026-09-10 05:00:00,41.57270386477023,1.8527717568476225,2.5,0.0,6.844662
2026-09-10 06:00:00,80.24727823942848,1.9345525220222768,0.0,2.5,4.2094306
2026-09-10 07:00:00,44.65448037453163,2.009508923211571,2.5,0.0,6.5811388
2026-09-10 08:00:00,59.26041987336733,2.008735092459917,0.0,2.5,3.9459074
2026-09-10 09:00:00,78.95601784103155,1.987879519687376,0.0,2.5,1.3106761
2026-09-10 10:00:00,58.93222208335678,2.3055492686841372,0.0,1.2434165,0.0
2026-09-10 11:00:00,36.55716131298534,2.8173105319475864,2.5,0.0,2.3717082
2026-09-10 12:00:00,36.54711137917555,3.0560618378167135,2.5,0.0,4.7434165
2026-09-10 13:00:00,52.225944437095315,2.8801843599871098,0.0,2.5,2.1081851
2026-09-10 14:00:00,26.42274163772189,2.1290564641685377,2.5,0.0,4.4798934
2026-09-10 15:00:00,36.907480983520784,1.740795092128164,0.81870331,0.0,5.2565835
2026-09-10 16:00:00,31.8383591561808,1.8771454862443475,2.5,0.0,7.6282918
2026-09-10 17:00:00,20.27261940210196,1.0377106036958157,2.5,0.0,10.0
2026-09-10 18:00:00,62.57747958623342,1.3934943012028012,0.0,2.5,7.3647686
2026-09-10 19:00:00,41.751080966722654,0.9956541863792477,0.0,0.0,7.3647686
2026-09-10 20:00:00,5.006141914573398,0.6776359062208738,2.5,0.0,9.7364769
2026-09-10 21:00:00,42.405135720832746,0.2,0.0,2.0,7.6282918
2026-09-10 22:00:00,34.6772676053337,0.6911627446231157,2.5,0.0,10.0
2026-09-10 23:00:00,62.786500021943354,0.34018974810142655,0.0,2.5,7.3647686
2026-09-11 00:00:00,38.11218892350949,0.2,2.5,0.0,7.3717082
2026-09-11 01:00:00,53.674888801137,0.2,2.5,0.0,9.7434165
2026-09-11 02:00:00,67.96648818541553,0.6373261239383206,0.0,2.5,7.1081851
2026-09-11 03:00:00,77.6030471981143,1.349122335782269,0.0,2.5,4.4729537
2026-09-11 04:00:00,49.75325826221087,1.5383127266332088,2.5,0.0,6.844662
2026-09-11 05:00:00,64.56416321603223,1.1594151099714844,0.0,0.0,6.844662
2026-09-11 06:00:00,62.82919571639644,1.3875787952561367,0.0,0.0,6.844662
2026-09-11 07:00:00,59.04527995377073,1.9755118889934935,1.3962039,0.0,8.1692173
2026-09-11 08:00:00,92.82121146442529,1.7771646903583793,0.0,2.5,5.5339859
2026-09-11 09:00:00,68.6964845509354,2.3662488606502596,0.0,2.5,2.8987545
2026-09-11 10:00:00,39.05476248189916,2.6470353850208603,2.5,0.0,5.2704628
2026-09-11 11:00:00,66.49126218774657,2.8587659132016228,0.0,2.5,2.6352314
2026-09-11 12:00:00,79.10900997326458,2.4606397230923447,0.0,2.5,0.0
2026-09-11 13:00:00,57.51895711134238,2.3561091764523634,0.0,0.0,0.0
2026-09-11 14:00:00,14.587691624168741,2.0123165146774515,2.5,0.0,2.3717082
2026-09-11 15:00:00,26.39709104679739,1.8286162159029093,2.5,0.0,4.7434165
2026-09-11 16:00:00,50.158448795422935,1.7669359446005282,0.0,2.5,2.1081851
2026-09-11 17:00:00,19.431582631907503,1.6784520654095247,2.5,0.0,4.4798934
2026-09-11 18:00:00,37.07560966854697,1.5706193748173416,1.0964811,0.0,5.5201066
2026-09-11 19:00:00,43.86180643339254,0.7989812770647449,0.0,2.5,2.8848753
2026-09-11 20:00:00,21.47932364076626,1.2652534274692029,2.5,0.0,5.2565835
2026-09-11 21:00:00,38.71544065836433,0.5642435151407408,0.0,0.0,5.2565835
2026-09-11 22:00:00,-4.014945524176575,0.5306725243476699,2.5,0.0,7.6282918
2026-09-11 23:00:00,34.634185379985645,0.275836496255653,2.5,0.0,10.0
2026-09-12 00:00:00,46.2114777291026,0.2,2.5,0.0,7.3717082
2026-09-12 01:00:00,36.67918769366774,0.8022963315605156,2.5,0.0,9.7434165
2026-09-12 02:00:00,84.8778485596832,0.8666337645812414,0.0,2.5,7.1081851
2026-09-12 03:00:00,43.16459861615299,0.7330485896458818,2.5,0.0,9.4798934
2026-09-12 04:00:00,207.3465283062714,1.0600321774363095,0.0,2.5,6.844662
2026-09-12 05:00:00,71.54279041293782,1.4513257522585958,0.0,2.5,4.2094306
2026-09-12 06:00:00,91.57247471980251,1.099478656298708,0.0,2.5,1.5741992
2026-09-12 07:00:00,47.30728617468482,1.6761638089670978,2.5,0.0,3.9459074
2026-09-12 08:00:00,83.78685414253323,2.314959726001415,0.0,2.5,1.3106761
2026-09-12 09:00:00,62.77525480181486,1.899424463753645,0.0,1.2434165,0.0
2026-09-12 10:00:00,43.245392031205576,2.505278681155442,2.5,0.0,2.3717082
2026-09-12 11:00:00,59.65488509587399,2.0837114046493093,0.0,2.25,0.0
2026-09-12 12:00:00,50.26256245167713,2.6306149407663884,0.0,0.0,0.0
2026-09-12 13:00:00,33.02872504569326,2.406518856816208,2.5,0.0,2.3717082
2026-09-12 14:00:00,38.425272388329226,1.791171745932767,2.5,0.0,4.7434165
2026-09-12 15:00:00,27.880898186864755,2.4261021284520186,2.5,0.0,7.1151247
2026-09-12 16:00:00,32.857541736392314,1.6145021391315715,2.5,0.0,9.486833
2026-09-12 17:00:00,39.97858473400492,1.325166682260357,0.54092553,0.0,10.0
2026-09-12 18:00:00,54.20857048853382,1.3567147461166496,0.0,2.5,7.3647686
2026-09-12 19:00:00,13.67506314954975,1.384526167097463,2.5,0.0,9.7364769
2026-09-12 20:00:00,67.3787813342815,0.5127003110878274,0.0,2.5,7.1012455
2026-09-12 21:00:00,10.327004006453802,0.6640845504079029,2.5,0.0,9.4729537
2026-09-12 22:00:00,42.32728815132577,0.6657276627513726,0.55555556,0.0,10.0
2026-09-12 23:00:00,58.82475809726864,0.7079316821789432,0.0,2.25,7.6282918
2026-09-13 00:00:00,54.21487801602549,0.5529324665831675,2.5,0.0,7.3717082
2026-09-13 01:00:00,46.05544262583158,0.426974360927204,2.5,0.0,9.7434165
2026-09-13 02:00:00,57.26984524534954,0.39730352925889556,0.0,0.0,9.7434165
2026-09-13 03:00:00,57.22170526567999,0.8432900216952584,0.27046277,0.0,10.0
2026-09-13 04:00:00,58.91723301388434,0.7182932586731658,0.0,0.0,10.0
2026-09-13 05:00:00,82.32571320896182,0.4201388418989839,0.0,2.5,7.3647686
2026-09-13 06:00:00,75.30860767328649,1.6992103546119712,0.0,2.5,4.7295372
2026-09-13 07:00:00,58.451574513466596,2.106060064496845,2.5,0.0,7.1012455
2026-09-13 08:00:00,79.83339599170759,1.3678005914523155,0.0,2.5,4.4660141
2026-09-13 09:00:00,67.2312516996702,1.9727920792914386,0.0,1.736833,2.6352314
2026-09-13 10:00:00,70.16095357950924,2.602957579807012,0.0,2.5,0.0
2026-09-13 11:00:00,62.167765610779114,3.10793458694984,0.0,0.0,0.0
2026-09-13 12:00:00,34.84174185424399,2.496924058338953,2.5,0.0,2.3717082
2026-09-13 13:00:00,33.62926260012063,2.198810419136713,2.5,0.0,4.7434165
2026-09-13 14:00:00,48.58764519032787,2.220842358372968,0.0,2.5,2.1081851
2026-09-13 15:00:00,42.81615612129313,2.4891432478593227,0.0,0.0,2.1081851
2026-09-13 16:00:00,30.84125764816137,1.6410903584336256,2.5,0.0,4.4798934
2026-09-13 17:00:00,31.806535365820945,1.3284848113695953,2.5,0.0,6.8516016
2026-09-13 18:00:00,49.58329168317991,1.151720930292757,0.0,2.5,4.2163702
2026-09-13 19:00:00,23.368724799415038,0.7539363797912346,2.5,0.0,6.5880785
2026-09-13 20:00:00,43.589741431988074,0.8542479515797851,0.0,0.0,6.5880785
2026-09-13 21:00:00,36.57543121278292,1.1329841329943795,2.5,0.0,8.9597867
2026-09-13 22:00:00,41.33884652845121,0.6340064945870094,1.0964811,0.0,10.0
2026-09-13 23:00:00,66.48165277980785,0.42429394936211373,0.0,0.0,10.0
2026-09-14 00:00:00,62.38124523482045,0.4124566193253368,2.5,0.0,7.3717082
2026-09-14 01:00:00,67.59857996315006,0.2,0.0,0.0,7.3717082
2026-09-14 02:00:00,79.97386110802361,0.9105135285976591,0.0,2.5,4.7364769
2026-09-14 03:00:00,64.93177691005387,0.7940956976775053,0.0,0.0,4.7364769
2026-09-14 04:00:00,77.98699893747197,0.9857909881916601,0.0,2.5,2.1012455
2026-09-14 05:00:00,64.9276804047446,2.254476257300824,0.84064834,0.0,2.8987545
2026-09-14 06:00:00,74.81587067113742,1.6578682858743767,0.0,2.5,0.26352314
2026-09-14 07:00:00,66.89307262686114,1.609342297142431,0.0,0.0,0.26352314
